Census_year,Block_ID,Property_ID,Base_property_ID,CLUE_small_area,Business_address,Trading_name,Industry_ANZSIC4_code,Industry_ANZSIC4_description,Longitude,Latitude,Location
2021,34,105929,105929,Melbourne (CBD),"Suite 308, Level 3 343 Little Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Suite 111, Level 1 343 Little Collins Street MELBOURNE VIC 3000",Grace Group Service Pty Ltd,9539,Other Personal Services n.e.c.,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Suite 411-413, Level 4 343 Little Collins Street MELBOURNE VIC 3000",Taxplanners pty ltd,6932,Accounting Services,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Suite 905, Level 9 343 Little Collins Street MELBOURNE VIC 3000",SKYPAC FINANCE GROUP PTY LTD,6419,Other Auxiliary Finance and Investment Services,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Suite 108, Level 1 343 Little Collins Street MELBOURNE VIC 3000",Visa Finder,9539,Other Personal Services n.e.c.,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Suite 301, Level 3 343 Little Collins Street MELBOURNE VIC 3000",Chabad of Melbourne CBD,9551,Business and Professional Association Services,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),349 Little Collins Street MELBOURNE VIC 3000,Seedling Cafe,4511,Cafes and Restaurants,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Suite 510, Level 5 343 Little Collins Street MELBOURNE VIC 3000",Brand Catalyser,6940,Advertising Services,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Suite 206, Level 2 343 Little Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Suite 508, Level 5 343 Little Collins Street MELBOURNE VIC 3000",Renaissance Infosystems Pty Ltd,7211,Employment Placement and Recruitment Services,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Suite 703, Level 7 343 Little Collins Street MELBOURNE VIC 3000",Capitol Jewellery,2591,Jewellery and Silverware Manufacturing,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Suite 112, Level 1 343 Little Collins Street MELBOURNE VIC 3000",Melbourne Jewellery Service,4253,Watch and Jewellery Retailing,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Suite 109, Level 1 343 Little Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Suite 901-902, Level 9 343 Little Collins Street MELBOURNE VIC 3000",Universal NAATI CCL Institute,8101,Technical and Vocational Education and Training,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Part Suite 804, Level 8 343 Little Collins Street MELBOURNE VIC 3000",Choice Partners Pty Ltd,6932,Accounting Services,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Suite 415, Level 4 343 Little Collins Street MELBOURNE VIC 3000",Affirm Software Group Pty Ltd,7000,Computer System Design and Related Services,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Suite 207, Level 2 343 Little Collins Street MELBOURNE VIC 3000",HTS Accountants,6932,Accounting Services,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Suite 102, Level 1 343 Little Collins Street MELBOURNE VIC 3000",Healing by J,9511,Hairdressing and Beauty Services,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Suite 808, Level 8 343 Little Collins Street MELBOURNE VIC 3000",Maximus Travels Pty Ltd,7220,Travel Agency and Tour Arrangement Services,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Suite 303, Level 3 343 Little Collins Street MELBOURNE VIC 3000",MG Security Consulting Pty Limited,6962,Management Advice and Other Consulting Services,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Part Suite 712, Level 7 343 Little Collins Street MELBOURNE VIC 3000",Jewellery Valuation Centre Pty Ltd,2591,Jewellery and Silverware Manufacturing,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Suite 614, Level 6 343 Little Collins Street MELBOURNE VIC 3000",Noble Career Gurus,9539,Other Personal Services n.e.c.,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Suite 604, Level 6 343 Little Collins Street MELBOURNE VIC 3000",Australian Option Education Pty Ltd,9539,Other Personal Services n.e.c.,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Suite 406, Level 4 343 Little Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Suite 305-306, Level 3 343 Little Collins Street MELBOURNE VIC 3000",Yes Study Australia Pty Ltd,9539,Other Personal Services n.e.c.,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Suite 106, Level 1 343 Little Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Part Suite 511, Level 5 343 Little Collins Street MELBOURNE VIC 3000",Tim Hall and Associates,6921,Architectural Services,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Suite 1101, Level 11 343 Little Collins Street MELBOURNE VIC 3000",Clinton Institute,8219,"Adult, Community and Other Education n.e.c.",144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105929,105929,Melbourne (CBD),"Suite 107, Level 1 343 Little Collins Street MELBOURNE VIC 3000",Corporate Stayz,6720,Real Estate Services,144.9633,-37.81558,"-37.815577516659154, 144.96330054055"
2021,34,105930,105930,Melbourne (CBD),377 Little Collins Street MELBOURNE VIC 3000,Critical Hit Pty Ltd,4244,Newspaper and Book Retailing,144.96244,-37.81585,"-37.815854357975695, 144.96243902415"
2021,34,110669,110669,Melbourne (CBD),"Shop 7B, 353 Little Collins Street MELBOURNE VIC 3000",Dodee Paidang Thai Bar And Cafe - Takeaway,4512,Takeaway Food Services,144.963,-37.8157,"-37.815698280289155, 144.96299531095"
2021,34,110669,110669,Melbourne (CBD),"Shop 1, 353 Little Collins Street MELBOURNE VIC 3000",Sparkling Diamond Mail,9511,Hairdressing and Beauty Services,144.963,-37.8157,"-37.815698280289155, 144.96299531095"
2021,34,110669,110669,Melbourne (CBD),"Shop 7A, 353 Little Collins Street MELBOURNE VIC 3000",Bibimbap,4512,Takeaway Food Services,144.963,-37.8157,"-37.815698280289155, 144.96299531095"
2021,34,110669,110669,Melbourne (CBD),"Shop 5B, 353 Little Collins Street MELBOURNE VIC 3000",11 Inch Pizza,4512,Takeaway Food Services,144.963,-37.8157,"-37.815698280289155, 144.96299531095"
2021,34,110669,110669,Melbourne (CBD),Basement 2A 25 Equitable Place MELBOURNE VIC 3000,Dodee Paidang Thai Bar And Cafe,4511,Cafes and Restaurants,144.963,-37.8157,"-37.815698280289155, 144.96299531095"
2021,34,110669,110669,Melbourne (CBD),"Shop 3, 353 Little Collins Street MELBOURNE VIC 3000",vacant,0,Vacant Space,144.963,-37.8157,"-37.815698280289155, 144.96299531095"
2021,34,110670,110670,Melbourne (CBD),"Suite 207-208, Level 2 365 Little Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 211, Level 2 365 Little Collins Street MELBOURNE VIC 3000",Abbacy Global Group,9539,Other Personal Services n.e.c.,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 504, Level 5 365 Little Collins Street MELBOURNE VIC 3000",Ewave Global Pty Ltd,7291,Office Administrative Services,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 401, Level 4 365 Little Collins Street MELBOURNE VIC 3000",Talentpay Pty Limited,7211,Employment Placement and Recruitment Services,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 609, Level 6, 365 Little Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 110, Level 1 365 Little Collins Street MELBOURNE VIC 3000",Muscle Management Clinic,8533,Physiotherapy Services,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 212-213, Level 2 365 Little Collins Street MELBOURNE VIC 3000",Service Works Global,7000,Computer System Design and Related Services,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 405, Level 4 365 Little Collins Street MELBOURNE VIC 3000",TK Associates,9539,Other Personal Services n.e.c.,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 701, Level 7 365 Little Collins Street MELBOURNE VIC 3000",Oasis Pastoral Company Pty Ltd,529,Other Agriculture and Fishing Support Services,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 311, Level 3 365 Little Collins Street MELBOURNE VIC 3000",Picture lab,6924,Other Specialised Design Services,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 813, Level 8 365 Little Collins Street MELBOURNE VIC 3000",7plus Education Pty Ltd,6962,Management Advice and Other Consulting Services,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 904, Level 9 365 Little Collins Street MELBOURNE VIC 3000",Ausin Associates Pty Ltd,9539,Other Personal Services n.e.c.,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 709, Level 7 365 Little Collins Street MELBOURNE VIC 3000",PG Accountants Pty Ltd,6932,Accounting Services,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 1012, Level 10 365 Little Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 513, Level 5 365 Little Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 204, Level 2 365 Little Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 911-912, Level 9 365 Little Collins Street MELBOURNE VIC 3000",Konzepte Melbourne Pty Ltd,6921,Architectural Services,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 104, Level 1 365 Little Collins Street MELBOURNE VIC 3000",Goodlife Chiropractic,8534,Chiropractic and Osteopathic Services,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 1004, Level 10 365 Little Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 713, Level 7 365 Little Collins Street MELBOURNE VIC 3000",AMPLA Ltd,9551,Business and Professional Association Services,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 312, Level 3 365 Little Collins Street MELBOURNE VIC 3000",Numbers Talk,6932,Accounting Services,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 203, Level 2 365 Little Collins Street MELBOURNE VIC 3000",Dinan Moore Pty Ltd,7211,Employment Placement and Recruitment Services,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 1011, Level 10 365 Little Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Part Suite 1001, Level 10 365 Little Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 812, Level 8 365 Little Collins Street MELBOURNE VIC 3000",Fliptus Pty Ltd,7000,Computer System Design and Related Services,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),Suite 206 Level 2 & Suite 609 Level 6 365 Little Collins Street MELBOURNE VIC 3000,Vicki Accounting And Service Pty Ltd,6932,Accounting Services,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 113-114, Level 1 365 Little Collins Street MELBOURNE VIC 3000",New Page International Pty Ltd,9539,Other Personal Services n.e.c.,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Part Suite 807, Level 8 365 Little Collins Street MELBOURNE VIC 3000",Icorp International Pty Ltd,9539,Other Personal Services n.e.c.,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 1009, Level 10 365 Little Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 502, Level 5 365 Little Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 605, Level 6 365 Little Collins Street MELBOURNE VIC 3000",Pegnel Resources Pty Ltd,6923,Engineering Design and Engineering Consulting Services,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 505-506, Level 5 365 Little Collins Street MELBOURNE VIC 3000",Manhattan Associates Pty Ltd,7000,Computer System Design and Related Services,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 111-112, Level 1 365 Little Collins Street MELBOURNE VIC 3000",iJapanese Language & Culture School,8219,"Adult, Community and Other Education n.e.c.",144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Unit 2, Ground 365 Little Collins Street MELBOURNE VIC 3000",365 Little Collins St Business Centre,7291,Office Administrative Services,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,110670,110670,Melbourne (CBD),"Suite 503, Level 5 365 Little Collins Street MELBOURNE VIC 3000",Metro Personal Consultants,9539,Other Personal Services n.e.c.,144.96281,-37.81582,"-37.81581714720777, 144.96281159735"
2021,34,111206,111206,Melbourne (CBD),Floor 2-3 107 Elizabeth Street MELBOURNE VIC 3000,Vacant,0,Vacant Space,144.96354,-37.81573,"-37.81573295135, 144.96353689379174"
2021,35,101778,101778,Melbourne (CBD),"Shop 2, 1 Carson Place MELBOURNE VIC 3000",VACANT,0,Vacant Space,144.96521,-37.81522,"-37.81522290403521, 144.96521474809998"
2021,35,101778,101778,Melbourne (CBD),Part Level 4 1-7 Carson Place MELBOURNE VIC 3000,VACANT,0,Vacant Space,144.96521,-37.81522,"-37.81522290403521, 144.96521474809998"
2021,35,102139,102139,Melbourne (CBD),"Part Ground, Bmt & Level 3 294 Collins Street MELBOURNE VIC 3000",Watches Of Switzerland Pty Ltd,4253,Watch and Jewellery Retailing,144.96437,-37.81591,"-37.81591143744038, 144.964367745"
2021,35,102141,102141,Melbourne (CBD),"Shop 1-2, 282-284 Collins Street MELBOURNE VIC 3000",Hopetoun Tea Rooms,4511,Cafes and Restaurants,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Suite 421-423, Level 4 282-284 Collins Street MELBOURNE VIC 3000",Aoa Christopher Peck Pty Ltd,6921,Architectural Services,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Suite 301, Level 3 282-284 Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Shop 26, Block Arcade MELBOURNE VIC 3000",Gewurzhaus,4129,Other Specialised Food Retailing,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Suite 105, Level 1 282-284 Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Shop 17, Block Arcade MELBOURNE VIC 3000",Rutherford,4253,Watch and Jewellery Retailing,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Suite 123, 98-100 Elizabeth Street MELBOURNE VIC 3000",Object Craft Pty Ltd,7000,Computer System Design and Related Services,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Suite 103B, Level 1 282-284 Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Suite 226, 98-100 Elizabeth Street MELBOURNE VIC 3000",Marico Salon Melbourne,9511,Hairdressing and Beauty Services,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Suite 303E, Level 3 282-284 Collins Street MELBOURNE VIC 3000",Australian by Design,4279,Other Store-Based Retailing n.e.c.,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Shop 15, Ground Block Arcade MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Shop 9-10, Block Arcade MELBOURNE VIC 3000",La Creperie Saint- Germain,4511,Cafes and Restaurants,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Suite 224, 98-100 Elizabeth Street MELBOURNE VIC 3000",vacant,0,Vacant Space,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Shop 22A, Block Arcade MELBOURNE VIC 3000",Barbarella Gelato & Wine,4511,Cafes and Restaurants,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Suite 302W, Level 3 282-284 Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),Part Basement 290 Collins Street MELBOURNE VIC 3000,The Charles Dickens Tavern,4520,"Pubs, Taverns and Bars",144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Suite 328, 98-100 Elizabeth Street MELBOURNE VIC 3000",Jla Consulting Psychologists Pty Ltd,8539,Other Allied Health Services,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),Suite 2 401 Level 4 282-284 Collins Street MELBOURNE VIC 3000,Australia China Connnections,6962,Management Advice and Other Consulting Services,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Suite 106, Level 1 282-284 Collins Street MELBOURNE VIC 3000",Slade Investor Relations Pty Ltd,6962,Management Advice and Other Consulting Services,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Shop 13, Block Arcade MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Suite 110, Level 1 282-284 Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Suite 124, 98-100 Elizabeth Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Shop 14, Block Arcade MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Suite 202E, Level 2 282-284 Collins Street MELBOURNE VIC 3000",Grace International,9539,Other Personal Services n.e.c.,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Suite 122A, 98-100 Elizabeth Street MELBOURNE VIC 3000",Schlager Antique Jewellery,3732,Jewellery and Watch Wholesaling,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Suite 102M, Level 1 282-284 Collins Street MELBOURNE VIC 3000",123 Investment Management Pty Ltd,6419,Other Auxiliary Finance and Investment Services,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Suite 211, Level 2 282-284 Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Shop 2A & suites 127-128, Block Arcade MELBOURNE VIC 3000",The French Jewel Box,4253,Watch and Jewellery Retailing,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Suite 202C, Level 2 282-284 Collins Street MELBOURNE VIC 3000",Parker Diamonds,4253,Watch and Jewellery Retailing,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102142,102142,Melbourne (CBD),"Unit 70, Level 7 278 Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96476,-37.81564,"-37.815635160034155, 144.9647624996"
2021,35,102142,102142,Melbourne (CBD),"Part Unit 40, Level 4 278 Collins Street MELBOURNE VIC 3000",RWR Executive,7211,Employment Placement and Recruitment Services,144.96476,-37.81564,"-37.815635160034155, 144.9647624996"
2021,35,102142,102142,Melbourne (CBD),"Part Unit 40, Level 4 278 Collins Street MELBOURNE VIC 3000",Malhotra Migration Solutions,9539,Other Personal Services n.e.c.,144.96476,-37.81564,"-37.815635160034155, 144.9647624996"
2021,35,102143,102143,Melbourne (CBD),"Shop 110, Level 1 260 Collins Street MELBOURNE VIC 3000",Rodd & Gunn,4254,Mens Clothing Retailing,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),Shop 119-RL117 Level 1 260 Collins Street MELBOURNE VIC 3000,Cue,4255,Womens Clothing Retailing,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),"Shop 115, Level 1 260 Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),"Shop 202, Level 2 260 Collins Street MELBOURNE VIC 3000",Shujinko,4512,Takeaway Food Services,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),"Shop 203, Level 2 260 Collins Street MELBOURNE VIC 3000",vacant,0,Vacant Space,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),"Shop 206, Level 2 260 Collins Street MELBOURNE VIC 3000",Papadam,4511,Cafes and Restaurants,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),"Shop 209, Level 2 260 Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),"Shop 204, Level 2 260 Collins Street MELBOURNE VIC 3000",Meat The Challenge,4512,Takeaway Food Services,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),Shop 102-RL102 Level 1 260 Collins Street MELBOURNE VIC 3000,vacant,0,Vacant Space,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),Shop G08-RG08 Ground 260 Collins Street MELBOURNE VIC 3000,Furla,4259,Other Personal Accessory Retailing,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),Kiosk K3 Level 2 260 Collins Street MELBOURNE VIC 3000,Vacant,0,Vacant Space,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),"Shop FGC, Ground 260 Collins Street MELBOURNE VIC 3000",Reiss,4255,Womens Clothing Retailing,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),"Shop 112-113, Level 1 260 Collins Street MELBOURNE VIC 3000",Leica,4259,Other Personal Accessory Retailing,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),Shop 106-RL106 Level 1 260 Collins Street MELBOURNE VIC 3000,Peter Jackson,4254,Mens Clothing Retailing,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),"Shop FGD, Ground 260 Collins Street MELBOURNE VIC 3000",Maje,4255,Womens Clothing Retailing,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102145,102145,Melbourne (CBD),Level 6 252 Collins Street MELBOURNE VIC 3000,Vacant,0,Vacant Space,144.96541,-37.81548,"-37.815482957405834, 144.9654065894"
2021,35,102145,102145,Melbourne (CBD),Level 4 252 Collins Street MELBOURNE VIC 3000,Vacant,0,Vacant Space,144.96541,-37.81548,"-37.815482957405834, 144.9654065894"
2021,35,102145,102145,Melbourne (CBD),Level 3 252 Collins Street MELBOURNE VIC 3000,Vacant,0,Vacant Space,144.96541,-37.81548,"-37.815482957405834, 144.9654065894"
2021,35,102146,102146,Melbourne (CBD),Suite 7.02 Level 7 234 Collins Street MELBOURNE VIC 3000,MacLeay College Pty Limited,8101,Technical and Vocational Education and Training,144.96565,-37.81542,"-37.8154213236, 144.96565024939986"
2021,35,102146,102146,Melbourne (CBD),Part Level 4 234 Collins Street MELBOURNE VIC 3000,International Medical Services,8512,Specialist Medical Services,144.96565,-37.81542,"-37.8154213236, 144.96565024939986"
2021,35,102146,102146,Melbourne (CBD),Part Level 4 234 Collins Street MELBOURNE VIC 3000,Mid-Town Medical Clinic,8511,General Practice Medical Services,144.96565,-37.81542,"-37.8154213236, 144.96565024939986"
